Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1976,CONNECTICUT,"PERCH, WHITE","23,600",11,"8,908",Public,Commercial,Morone americana,167678,ACCSPHIST
1976,CONNECTICUT,PORGIES **,"398,400",181,"51,020",Public,Commercial,Sparidae,169180,ACCSPHIST
1976,CONNECTICUT,"POUT, OCEAN","64,900",29,762,Public,Commercial,Zoarces,630979,ACCSPHIST
1976,CONNECTICUT,"SCALLOP, SEA","12,400",6,"16,440",Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1976,CONNECTICUT,SEAROBINS **,"1,200",1,59,Public,Commercial,Triglidae,166972,ACCSPHIST
1976,CONNECTICUT,"SHAD, AMERICAN","392,000",178,"164,608",Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1976,CONNECTICUT,"SHARKS, CHONDRICHTHYES (CLASS) **",300,0,38,Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1976,CONNECTICUT,"SHARKS, DOGFISH **","2,400",1,125,Public,Commercial,Squalidae,160604,ACCSPHIST
1976,CONNECTICUT,"SKATES, RAJIDAE (FAMILY) **","2,700",1,145,Public,Commercial,Rajidae,160845,ACCSPHIST
1976,CONNECTICUT,"SQUIDS, LOLIGINIDAE **","34,900",16,"9,865",Public,Commercial,Loliginidae,82369,ACCSPHIST
1976,CONNECTICUT,SWORDFISH,800,0,"1,500",Public,Commercial,Xiphias gladius,172482,ACCSPHIST
1976,CONNECTICUT,TAUTOG,"5,600",3,547,Public,Commercial,Tautoga onitis,170479,ACCSPHIST
1976,CONNECTICUT,"VERTEBRATES, JAWED","1,240,900",563,"72,197",Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1976,CONNECTICUT,WEAKFISH,"13,000",6,"1,887",Public,Commercial,Cynoscion regalis,169241,ACCSPHIST
1976,CONNECTICUT,WINDOWPANE,"8,900",4,"1,446",Public,Commercial,Scophthalmus aquosus,172746,ACCSPHIST
1976,MAINE,ALEWIFE,"3,394,600","1,540","111,898",Public,Commercial,Alosa pseudoharengus,161706,ACCSPHIST
1976,MAINE,BLUEFISH,400,0,92,Public,Commercial,Pomatomus saltatrix,168559,ACCSPHIST
1976,MAINE,"CLAM, SOFT","7,368,200","3,342","7,489,339",Public,Commercial,Mya arenaria,81692,ACCSPHIST
1976,MAINE,"CLAMS, QUAHOG, MERCENARIA **","2,800",1,"5,460",Public,Commercial,Mercenaria,81495,ACCSPHIST
1976,MAINE,"COD, ATLANTIC","6,366,900","2,888","1,429,263",Public,Commercial,Gadus morhua,164712,ACCSPHIST
1976,MAINE,"CRAB, ATLANTIC ROCK","1,160,100",526,"102,831",Public,Commercial,Cancer irroratus,98679,ACCSPHIST
1976,MAINE,CUSK,"861,800",391,"146,919",Public,Commercial,Brosme brosme,164740,ACCSPHIST
1976,MAINE,"EEL, AMERICAN","191,000",87,"93,665",Public,Commercial,Anguilla rostrata,161127,ACCSPHIST
1976,MAINE,"FLOUNDER, AMERICAN PLAICE","2,055,600",932,"606,331",Public,Commercial,Hippoglossoides platessoides,172877,ACCSPHIST
1976,MAINE,"FLOUNDER, SUMMER",100,0,14,Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,MAINE,"FLOUNDER, WINTER","388,100",176,"107,670",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1976,MAINE,"FLOUNDER, WITCH","851,900",386,"391,584",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1976,MAINE,"FLOUNDER, YELLOWTAIL","314,200",143,"120,892",Public,Commercial,Limanda ferruginea,172909,ACCSPHIST
1976,MAINE,GOOSEFISH,"273,400",124,"86,224",Public,Commercial,Lophius americanus,164499,ACCSPHIST
1976,MAINE,HADDOCK,"1,537,300",697,"733,125",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSPHIST
1976,MAINE,"HAKE, RED","7,500",3,805,Public,Commercial,Urophycis chuss,164730,ACCSPHIST
1976,MAINE,"HAKE, SILVER","407,500",185,"28,620",Public,Commercial,Merluccius bilinearis,164791,ACCSPHIST
1976,MAINE,"HAKE, WHITE","5,524,000","2,506","600,777",Public,Commercial,Urophycis tenuis,164732,ACCSPHIST
1976,MAINE,"HALIBUT, ATLANTIC","48,500",22,"60,006",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSPHIST
1976,MAINE,HARVESTFISHES **,"9,100",4,"5,297",Public,Commercial,Peprilus,172564,ACCSPHIST
1976,MAINE,"HERRING, ATLANTIC","70,233,700","31,858","3,053,366",Public,Commercial,Clupea harengus,161722,ACCSPHIST
1976,MAINE,"LOBSTER, AMERICAN","19,001,000","8,619","29,238,371",Public,Commercial,Homarus americanus,97314,ACCSPHIST
1976,MAINE,"MACKEREL, ATLANTIC","404,600",184,"81,102",Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1976,MAINE,MENHADENS **,"17,552,600","7,962","299,775",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,MAINE,"MUSSEL, SEA","1,203,300",546,"344,424",Public,Commercial,Mytilus edulis,79454,ACCSPHIST
1976,MAINE,PERIWINKLES,"38,300",17,"35,770",Public,Commercial,Littorinidae ,1206035,ACCSPHIST
1976,MAINE,POLLOCK,"7,717,000","3,500","874,133",Public,Commercial,Pollachius virens,164727,ACCSPHIST
1976,MAINE,"POLYCHAETE, BLOODWORMS","532,500",242,"1,255,852",Public,Commercial,Glycera dibranchiata,66107,ACCSPHIST
1976,MAINE,"POLYCHAETE, SANDWORMS **","698,000",317,"812,318",Public,Commercial,Nereis,65902,ACCSPHIST
1976,MAINE,"REDFISH, ACADIAN","20,783,400","9,427","2,603,614",Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
1976,MAINE,"SALMON, ATLANTIC",,,69,Public,Commercial,Salmo salar,161996,ACCSPHIST
1976,MAINE,"SCALLOP, SEA","629,400",285,"1,351,808",Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1976,MAINE,"SEAWEED, IRISH MOSS","4,000,000","1,814","160,000",Public,Commercial,Chondrus crispus,12092,ACCSPHIST
1976,MAINE,"SHAD, AMERICAN","14,700",7,"1,359",Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1976,MAINE,"SHARKS, CHONDRICHTHYES (CLASS) **","11,000",5,"1,279",Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1976,MAINE,"SHARKS, DOGFISH **","944,300",428,"39,305",Public,Commercial,Squalidae,160604,ACCSPHIST
1976,MAINE,"SHRIMPS, PENAEOID **","1,360,800",617,"487,812",Public,Commercial,Penaeoidea,95601,ACCSPHIST
1976,MAINE,"SKATES, RAJIDAE (FAMILY) **","79,900",36,"10,607",Public,Commercial,Rajidae,160845,ACCSPHIST
1976,MAINE,"SMELT, RAINBOW","80,000",36,"27,743",Public,Commercial,Osmerus mordax,162041,ACCSPHIST
1976,MAINE,"SQUIDS, LOLIGINIDAE **","42,600",19,"6,342",Public,Commercial,Loliginidae,82369,ACCSPHIST
1976,MAINE,STURGEONS **,"1,300",1,289,Public,Commercial,Acipenseridae,161064,ACCSPHIST
1976,MAINE,SWORDFISH,"610,500",277,"824,524",Public,Commercial,Xiphias gladius,172482,ACCSPHIST
1976,MAINE,TAUTOG,"2,200",1,307,Public,Commercial,Tautoga onitis,170479,ACCSPHIST
1976,MAINE,"TUNA, BLUEFIN","69,700",32,"26,451",Public,Commercial,Thunnus thynnus,172421,ACCSPHIST
1976,MAINE,TUNAS **,"2,300",1,906,Public,Commercial,Thunnus,172418,ACCSPHIST
1976,MAINE,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","36,100",16,"2,234",Public,Commercial,Strongylocentrotus,157968,ACCSPHIST
1976,MAINE,"VERTEBRATES, JAWED","981,200",445,"157,185",Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1976,MAINE,"WOLFFISH, ATLANTIC","47,500",22,"4,238",Public,Commercial,Anarhichas lupus,171341,ACCSPHIST
1976,MASSACHUSETTS,ALEWIFE,"44,900",20,"1,923",Public,Commercial,Alosa pseudoharengus,161706,ACCSPHIST
1976,MASSACHUSETTS,"BASS, BLACK SEA","173,600",79,"72,194",Public,Commercial,Centropristis striata,167687,ACCSPHIST
1976,MASSACHUSETTS,"BASS, STRIPED","1,359,900",617,"891,251",Public,Commercial,Morone saxatilis,167680,ACCSPHIST
1976,MASSACHUSETTS,BLUEFISH,"450,100",204,"80,024",Public,Commercial,Pomatomus saltatrix,168559,ACCSPHIST
1976,MASSACHUSETTS,"BONITO, ATLANTIC","15,000",7,"3,419",Public,Commercial,Sarda sarda,172409,ACCSPHIST
1976,MASSACHUSETTS,"CLAM, QUAHOG, OCEAN","48,600",22,"19,640",Public,Commercial,Arctica islandica,81343,ACCSPHIST
1976,MASSACHUSETTS,"CLAM, RAZOR, ATLANTIC","1,800",1,"1,298",Public,Commercial,Ensis directus,81022,ACCSPHIST
1976,MASSACHUSETTS,"CLAM, SOFT","1,132,300",514,"1,839,855",Public,Commercial,Mya arenaria,81692,ACCSPHIST
1976,MASSACHUSETTS,"CLAM, SURF, ATLANTIC","85,400",39,"54,428",Public,Commercial,Spisula solidissima,80944,ACCSPHIST
1976,MASSACHUSETTS,"CLAMS, QUAHOG, MERCENARIA **","947,000",430,"1,788,035",Public,Commercial,Mercenaria,81495,ACCSPHIST
1976,MASSACHUSETTS,"COD, ATLANTIC","46,765,700","21,213","12,354,864",Public,Commercial,Gadus morhua,164712,ACCSPHIST
1976,MASSACHUSETTS,"CONCHS, TRUE **","157,700",72,"58,541",Public,Commercial,Strombus,72555,ACCSPHIST
1976,MASSACHUSETTS,"CRAB, ATLANTIC ROCK",400,0,60,Public,Commercial,Cancer irroratus,98679,ACCSPHIST
1976,MASSACHUSETTS,"CRAB, HORSESHOE","8,000",4,"1,300",Public,Commercial,Limulus polyphemus,82703,ACCSPHIST
1976,MASSACHUSETTS,"CRAB, JONAH","137,000",62,"39,959",Public,Commercial,Cancer borealis,98678,ACCSPHIST
1976,MASSACHUSETTS,"CRAB, RED DEEPSEA","1,152,000",523,"316,683",Public,Commercial,Chaceon quinquedens,620992,ACCSPHIST
1976,MASSACHUSETTS,"CROAKER, ATLANTIC",100,0,21,Public,Commercial,Micropogonias undulatus,169283,ACCSPHIST
1976,MASSACHUSETTS,CUSK,"1,772,700",804,"311,777",Public,Commercial,Brosme brosme,164740,ACCSPHIST
1976,MASSACHUSETTS,"EEL, AMERICAN","304,700",138,"147,806",Public,Commercial,Anguilla rostrata,161127,ACCSPHIST
1976,MASSACHUSETTS,"EEL, CONGER","6,500",3,813,Public,Commercial,Conger oceanicus,161326,ACCSPHIST
1976,MASSACHUSETTS,FLATFISHES **,"21,600",10,"6,057",Public,Commercial,Pleuronectiformes,172702,ACCSPHIST
1976,MASSACHUSETTS,"FLOUNDER, AMERICAN PLAICE","5,487,500","2,489","1,667,965",Public,Commercial,Hippoglossoides platessoides,172877,ACCSPHIST
1976,MASSACHUSETTS,"FLOUNDER, SUMMER","4,019,500","1,823","1,918,919",Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,MASSACHUSETTS,"FLOUNDER, WINTER","10,932,100","4,959","4,136,627",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1976,MASSACHUSETTS,"FLOUNDER, WITCH","3,036,200","1,377","1,574,186",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1976,MASSACHUSETTS,"FLOUNDER, YELLOWTAIL","30,260,700","13,726","12,717,861",Public,Commercial,Limanda ferruginea,172909,ACCSPHIST
1976,MASSACHUSETTS,GOOSEFISH,"1,364,800",619,"449,395",Public,Commercial,Lophius americanus,164499,ACCSPHIST
1976,MASSACHUSETTS,HADDOCK,"10,852,300","4,923","4,666,266",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSPHIST
1976,MASSACHUSETTS,"HAKE, RED","1,442,900",654,"134,631",Public,Commercial,Urophycis chuss,164730,ACCSPHIST
1976,MASSACHUSETTS,"HAKE, SILVER","29,440,300","13,354","2,375,750",Public,Commercial,Merluccius bilinearis,164791,ACCSPHIST
1976,MASSACHUSETTS,"HAKE, WHITE","3,208,000","1,455","557,831",Public,Commercial,Urophycis tenuis,164732,ACCSPHIST
1976,MASSACHUSETTS,"HALIBUT, ATLANTIC","89,000",40,"112,352",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSPHIST
1976,MASSACHUSETTS,HARVESTFISHES **,"289,600",131,"80,971",Public,Commercial,Peprilus,172564,ACCSPHIST
1976,MASSACHUSETTS,"HERRING, ATLANTIC","39,736,900","18,025","1,280,632",Public,Commercial,Clupea harengus,161722,ACCSPHIST
1976,MASSACHUSETTS,"LANCE, AMERICAN SAND","14,000",6,"6,300",Public,Commercial,Ammodytes americanus,171673,ACCSPHIST
1976,MASSACHUSETTS,"LOBSTER, AMERICAN","6,585,400","2,987","11,620,395",Public,Commercial,Homarus americanus,97314,ACCSPHIST
1976,MASSACHUSETTS,"MACKEREL, ATLANTIC","1,550,800",703,"191,152",Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1976,MASSACHUSETTS,MENHADENS **,"28,594,200","12,970","465,070",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,MASSACHUSETTS,"MUSSEL, SEA","244,300",111,"83,350",Public,Commercial,Mytilus edulis,79454,ACCSPHIST
1976,MASSACHUSETTS,"OYSTER, EASTERN","65,100",30,"168,208",Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1976,MASSACHUSETTS,"PERCH, WHITE","25,700",12,"12,750",Public,Commercial,Morone americana,167678,ACCSPHIST
1976,MASSACHUSETTS,POLLOCK,"14,861,400","6,741","2,147,174",Public,Commercial,Pollachius virens,164727,ACCSPHIST
1976,MASSACHUSETTS,"POLYCHAETE, SANDWORMS **","36,500",17,"53,425",Public,Commercial,Nereis,65902,ACCSPHIST
1976,MASSACHUSETTS,PORGIES **,"1,860,400",844,"425,258",Public,Commercial,Sparidae,169180,ACCSPHIST
1976,MASSACHUSETTS,"POUT, OCEAN","19,500",9,"1,850",Public,Commercial,Zoarces,630979,ACCSPHIST
1976,MASSACHUSETTS,"REDFISH, ACADIAN","11,313,300","5,132","1,784,937",Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
1976,MASSACHUSETTS,"SALMON, ATLANTIC",,,14,Public,Commercial,Salmo salar,161996,ACCSPHIST
1976,MASSACHUSETTS,"SCALLOP, BAY","889,600",404,"1,973,191",Public,Commercial,Argopecten irradians,79737,ACCSPHIST
1976,MASSACHUSETTS,"SCALLOP, SEA","11,082,700","5,027","20,449,442",Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1976,MASSACHUSETTS,SEAROBINS **,100,0,19,Public,Commercial,Triglidae,166972,ACCSPHIST
1976,MASSACHUSETTS,"SEAWEED, IRISH MOSS","1,200,000",544,"48,000",Public,Commercial,Chondrus crispus,12092,ACCSPHIST
1976,MASSACHUSETTS,"SHAD, AMERICAN",,,5,Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1976,MASSACHUSETTS,"SHARKS, CHONDRICHTHYES (CLASS) **","9,400",4,"1,472",Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1976,MASSACHUSETTS,"SHARKS, DOGFISH **","7,000",3,630,Public,Commercial,Squalidae,160604,ACCSPHIST
1976,MASSACHUSETTS,"SHRIMPS, PENAEOID **","877,100",398,"270,974",Public,Commercial,Penaeoidea,95601,ACCSPHIST
1976,MASSACHUSETTS,"SKATES, RAJIDAE (FAMILY) **","165,300",75,"17,057",Public,Commercial,Rajidae,160845,ACCSPHIST
1976,MASSACHUSETTS,"SQUIDS, LOLIGINIDAE **","3,597,000","1,632","502,240",Public,Commercial,Loliginidae,82369,ACCSPHIST
1976,MASSACHUSETTS,STURGEONS **,"1,000",0,160,Public,Commercial,Acipenseridae,161064,ACCSPHIST
1976,MASSACHUSETTS,SWORDFISH,"2,458,500","1,115","3,267,445",Public,Commercial,Xiphias gladius,172482,ACCSPHIST
1976,MASSACHUSETTS,TAUTOG,"62,800",28,"7,175",Public,Commercial,Tautoga onitis,170479,ACCSPHIST
1976,MASSACHUSETTS,"TILEFISH, GOLDEN","468,400",212,"111,743",Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSPHIST
1976,MASSACHUSETTS,"TUNA, BLUEFIN","1,616,400",733,"887,862",Public,Commercial,Thunnus thynnus,172421,ACCSPHIST
1976,MASSACHUSETTS,TUNAS **,200,0,123,Public,Commercial,Thunnus,172418,ACCSPHIST
1976,MASSACHUSETTS,"VERTEBRATES, JAWED","1,645,700",746,"519,622",Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1976,MASSACHUSETTS,WEAKFISH,"13,000",6,"2,076",Public,Commercial,Cynoscion regalis,169241,ACCSPHIST
1976,MASSACHUSETTS,WINDOWPANE,"4,055,800","1,840","1,037,870",Public,Commercial,Scophthalmus aquosus,172746,ACCSPHIST
1976,MASSACHUSETTS,"WOLFFISH, ATLANTIC","981,500",445,"90,427",Public,Commercial,Anarhichas lupus,171341,ACCSPHIST
1976,NEW HAMPSHIRE,"BASS, STRIPED","2,500",1,"1,117",Public,Commercial,Morone saxatilis,167680,ACCSPHIST
1976,NEW HAMPSHIRE,"COD, ATLANTIC","735,100",333,"204,418",Public,Commercial,Gadus morhua,164712,ACCSPHIST
1976,NEW HAMPSHIRE,"CRAB, ATLANTIC ROCK","47,500",22,"4,750",Public,Commercial,Cancer irroratus,98679,ACCSPHIST
1976,NEW HAMPSHIRE,CUSK,"159,900",73,"29,371",Public,Commercial,Brosme brosme,164740,ACCSPHIST
1976,NEW HAMPSHIRE,"EEL, AMERICAN","6,100",3,"3,050",Public,Commercial,Anguilla rostrata,161127,ACCSPHIST
1976,NEW HAMPSHIRE,FLATFISHES **,"2,000",1,"2,360",Public,Commercial,Pleuronectiformes,172702,ACCSPHIST
1976,NEW HAMPSHIRE,"FLOUNDER, AMERICAN PLAICE","121,500",55,"37,041",Public,Commercial,Hippoglossoides platessoides,172877,ACCSPHIST
1976,NEW HAMPSHIRE,"FLOUNDER, WINTER","26,800",12,"7,427",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1976,NEW HAMPSHIRE,"FLOUNDER, WITCH","13,500",6,"6,780",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1976,NEW HAMPSHIRE,"FLOUNDER, YELLOWTAIL","15,500",7,"5,639",Public,Commercial,Limanda ferruginea,172909,ACCSPHIST
1976,NEW HAMPSHIRE,GOOSEFISH,"22,000",10,"6,329",Public,Commercial,Lophius americanus,164499,ACCSPHIST
1976,NEW HAMPSHIRE,HADDOCK,"113,000",51,"59,101",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSPHIST
1976,NEW HAMPSHIRE,"HAKE, SILVER","38,500",17,"3,047",Public,Commercial,Merluccius bilinearis,164791,ACCSPHIST
1976,NEW HAMPSHIRE,"HAKE, WHITE","300,200",136,"24,200",Public,Commercial,Urophycis tenuis,164732,ACCSPHIST
1976,NEW HAMPSHIRE,"HALIBUT, ATLANTIC",400,0,424,Public,Commercial,Hippoglossus hippoglossus,172933,ACCSPHIST
1976,NEW HAMPSHIRE,"LANCE, AMERICAN SAND","8,300",4,"2,905",Public,Commercial,Ammodytes americanus,171673,ACCSPHIST
1976,NEW HAMPSHIRE,"LOBSTER, AMERICAN","477,200",216,"668,150",Public,Commercial,Homarus americanus,97314,ACCSPHIST
1976,NEW HAMPSHIRE,"MACKEREL, ATLANTIC",400,0,83,Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1976,NEW HAMPSHIRE,POLLOCK,"1,156,800",525,"164,369",Public,Commercial,Pollachius virens,164727,ACCSPHIST
1976,NEW HAMPSHIRE,"POLYCHAETE, SANDWORMS **","26,500",12,"31,800",Public,Commercial,Nereis,65902,ACCSPHIST
1976,NEW HAMPSHIRE,"REDFISH, ACADIAN","13,800",6,"2,692",Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
1976,NEW HAMPSHIRE,"SHAD, AMERICAN","1,800",1,162,Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1976,NEW HAMPSHIRE,"SHARKS, CHONDRICHTHYES (CLASS) **","2,100",1,218,Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1976,NEW HAMPSHIRE,"SHRIMPS, PENAEOID **","16,200",7,"5,340",Public,Commercial,Penaeoidea,95601,ACCSPHIST
1976,NEW HAMPSHIRE,"SKATES, RAJIDAE (FAMILY) **","6,600",3,900,Public,Commercial,Rajidae,160845,ACCSPHIST
1976,NEW HAMPSHIRE,"SMELT, RAINBOW","24,500",11,"8,820",Public,Commercial,Osmerus mordax,162041,ACCSPHIST
1976,NEW HAMPSHIRE,STURGEONS **,600,0,109,Public,Commercial,Acipenseridae,161064,ACCSPHIST
1976,NEW HAMPSHIRE,"TUNA, BLUEFIN","32,100",15,"12,346",Public,Commercial,Thunnus thynnus,172421,ACCSPHIST
1976,NEW HAMPSHIRE,"VERTEBRATES, JAWED","17,300",8,"2,436",Public,Commercial,Gnathostomata ,914179,ACCSPHIST
1976,NEW HAMPSHIRE,"WOLFFISH, ATLANTIC","12,300",6,"1,258",Public,Commercial,Anarhichas lupus,171341,ACCSPHIST
1976,RHODE ISLAND,ALEWIFE,"34,000",15,"1,674",Public,Commercial,Alosa pseudoharengus,161706,ACCSPHIST
1976,RHODE ISLAND,"BASS, BLACK SEA","250,300",114,"90,441",Public,Commercial,Centropristis striata,167687,ACCSPHIST
1976,RHODE ISLAND,"BASS, STRIPED","154,300",70,"124,042",Public,Commercial,Morone saxatilis,167680,ACCSPHIST
1976,RHODE ISLAND,BLUEFISH,"242,000",110,"41,799",Public,Commercial,Pomatomus saltatrix,168559,ACCSPHIST
1976,RHODE ISLAND,"BONITO, ATLANTIC","25,400",12,"17,353",Public,Commercial,Sarda sarda,172409,ACCSPHIST
1976,RHODE ISLAND,"CLAM, QUAHOG, OCEAN","1,446,000",656,"358,314",Public,Commercial,Arctica islandica,81343,ACCSPHIST
1976,RHODE ISLAND,"CLAM, SOFT","2,500",1,"3,761",Public,Commercial,Mya arenaria,81692,ACCSPHIST
1976,RHODE ISLAND,"CLAM, SURF, ATLANTIC","21,200",10,"9,563",Public,Commercial,Spisula solidissima,80944,ACCSPHIST
1976,RHODE ISLAND,"CLAMS, QUAHOG, MERCENARIA **","1,532,000",695,"1,950,421",Public,Commercial,Mercenaria,81495,ACCSPHIST
1976,RHODE ISLAND,"COD, ATLANTIC","1,352,500",613,"388,335",Public,Commercial,Gadus morhua,164712,ACCSPHIST
1976,RHODE ISLAND,"CONCHS, TRUE **","88,600",40,"32,000",Public,Commercial,Strombus,72555,ACCSPHIST
1976,RHODE ISLAND,"CRAB, ATLANTIC ROCK","63,000",29,"12,003",Public,Commercial,Cancer irroratus,98679,ACCSPHIST
1976,RHODE ISLAND,"CRAB, GREEN","3,600",2,630,Public,Commercial,Carcinus maenas,98734,ACCSPHIST
1976,RHODE ISLAND,"CRAB, HORSESHOE","4,000",2,400,Public,Commercial,Limulus polyphemus,82703,ACCSPHIST
1976,RHODE ISLAND,"CRAB, JONAH","482,900",219,"71,794",Public,Commercial,Cancer borealis,98678,ACCSPHIST
1976,RHODE ISLAND,"CRAB, RED DEEPSEA","241,800",110,"70,825",Public,Commercial,Chaceon quinquedens,620992,ACCSPHIST
1976,RHODE ISLAND,CUSK,"2,200",1,176,Public,Commercial,Brosme brosme,164740,ACCSPHIST
1976,RHODE ISLAND,"EEL, AMERICAN","19,700",9,"10,845",Public,Commercial,Anguilla rostrata,161127,ACCSPHIST
1976,RHODE ISLAND,"EEL, CONGER","16,700",8,"1,855",Public,Commercial,Conger oceanicus,161326,ACCSPHIST
1976,RHODE ISLAND,"FLOUNDER, AMERICAN PLAICE","155,000",70,"53,329",Public,Commercial,Hippoglossoides platessoides,172877,ACCSPHIST
1976,RHODE ISLAND,"FLOUNDER, SUMMER","6,790,200","3,080","3,509,233",Public,Commercial,Paralichthys dentatus,172735,ACCSPHIST
1976,RHODE ISLAND,"FLOUNDER, WINTER","2,610,500","1,184","913,443",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSPHIST
1976,RHODE ISLAND,"FLOUNDER, WITCH","237,800",108,"79,831",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSPHIST
1976,RHODE ISLAND,"FLOUNDER, YELLOWTAIL","6,657,200","3,020","2,512,304",Public,Commercial,Limanda ferruginea,172909,ACCSPHIST
1976,RHODE ISLAND,GOOSEFISH,"136,800",62,"39,522",Public,Commercial,Lophius americanus,164499,ACCSPHIST
1976,RHODE ISLAND,HADDOCK,"287,400",130,"105,549",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSPHIST
1976,RHODE ISLAND,"HAKE, RED","1,310,200",594,"110,493",Public,Commercial,Urophycis chuss,164730,ACCSPHIST
1976,RHODE ISLAND,"HAKE, SILVER","7,283,800","3,304","530,174",Public,Commercial,Merluccius bilinearis,164791,ACCSPHIST
1976,RHODE ISLAND,"HAKE, WHITE","36,300",16,"4,947",Public,Commercial,Urophycis tenuis,164732,ACCSPHIST
1976,RHODE ISLAND,"HALIBUT, ATLANTIC","1,200",1,"1,047",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSPHIST
1976,RHODE ISLAND,HARVESTFISHES **,"1,273,400",578,"381,519",Public,Commercial,Peprilus,172564,ACCSPHIST
1976,RHODE ISLAND,"HERRING, ATLANTIC","393,500",178,"17,825",Public,Commercial,Clupea harengus,161722,ACCSPHIST
1976,RHODE ISLAND,"LOBSTER, AMERICAN","3,412,800","1,548","6,222,521",Public,Commercial,Homarus americanus,97314,ACCSPHIST
1976,RHODE ISLAND,"MACKEREL, ATLANTIC","410,200",186,"86,941",Public,Commercial,Scomber scombrus,172414,ACCSPHIST
1976,RHODE ISLAND,"MACKEREL, FRIGATE",300,0,94,Public,Commercial,Auxis thazard,172456,ACCSPHIST
1976,RHODE ISLAND,"MACKEREL, KING AND CERO **","6,600",3,"3,771",Public,Commercial,Scomberomorus,172434,ACCSPHIST
1976,RHODE ISLAND,MENHADENS **,"12,712,900","5,767","194,314",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,RHODE ISLAND,"MUSSEL, SEA","162,900",74,"52,942",Public,Commercial,Mytilus edulis,79454,ACCSPHIST
1976,RHODE ISLAND,"PERCH, WHITE","8,500",4,"2,956",Public,Commercial,Morone americana,167678,ACCSPHIST
1976,RHODE ISLAND,POLLOCK,"68,500",31,"8,528",Public,Commercial,Pollachius virens,164727,ACCSPHIST
1976,RHODE ISLAND,PORGIES **,"4,357,000","1,976","829,418",Public,Commercial,Sparidae,169180,ACCSPHIST
1976,RHODE ISLAND,"POUT, OCEAN","932,000",423,"77,236",Public,Commercial,Zoarces,630979,ACCSPHIST
1976,RHODE ISLAND,"REDFISH, ACADIAN","33,100",15,"4,804",Public,Commercial,Sebastes fasciatus,166774,ACCSPHIST
1976,RHODE ISLAND,"SCALLOP, SEA","247,000",112,"429,069",Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1976,RHODE ISLAND,SEAROBINS **,"69,700",32,"2,906",Public,Commercial,Triglidae,166972,ACCSPHIST
1976,RHODE ISLAND,"SHAD, AMERICAN","2,700",1,630,Public,Commercial,Alosa sapidissima,161702,ACCSPHIST
1976,RHODE ISLAND,"SHARKS, CHONDRICHTHYES (CLASS) **","10,100",5,"2,828",Public,Commercial,Chondrichthyes,159785,ACCSPHIST
1976,RHODE ISLAND,"SHARKS, DOGFISH **","3,700",2,407,Public,Commercial,Squalidae,160604,ACCSPHIST
